avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa, time, solver,matrix_name, actual_class,predicted_class,default_time,Time Difference,Comparison,SpeedUp
1295.615,62076.96,14.43798,2,9.971659,7.092991,0.000079,36025721,extr1b_A_41,fair,fair,0.00019,-58.42,-58.42 % less time of default solver time,2.405063291
1306.463,4838.612,13.73004,2,12.73824,57612.42,0.000149,36025721,extr1b_A_07,fair,fair,0.000358,-58.38,-58.38 % less time of default solver time,2.402684564
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.00021,19932321,adder_dcop_41,fair,fair,0.000504,-58.33,-58.33 % less time of default solver time,2.4
124.9746,52852.89,21.59572,1,21.59572,1.557572,0.0002,45869639,s2rmq4m1,good,fair,0.000479,-58.25,-58.25 % less time of default solver time,2.395
1295.615,62078.13,14.40689,2,10.00628,7.131647,0.000079,19932321,extr1b_A_32,fair,fair,0.000189,-58.2,-58.2 % less time of default solver time,2.392405063
1306.463,4834.05,14.38436,2,13.97741,136921.3,0.000153,36025721,extr1b_A_26,fair,fair,0.000366,-58.2,-58.2 % less time of default solver time,2.392156863
1913.373,6743057000,27.93371,1,27.42213,1173.671,0.000777,45869639,gyro,good,fair,0.001858,-58.18,-58.18 % less time of default solver time,2.391248391
1903.612,9984.465,54.5609,1,54.55913,2.046673,0.000162,45869639,s3rmt3m3,good,fair,0.000386,-58.03,-58.03 % less time of default solver time,2.382716049
43,124.7753,5.39564,1,5.39564,2.573104,0.000042,45869639,t2dal,good,good,0.0001,-58,-58.0 % less time of default solver time,2.380952381
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.000212,7285382,adder_dcop_41,fair,fair,0.000504,-57.94,-57.94 % less time of default solver time,2.377358491
793.8216,1.664518,98.94544,2,98.94544,84.28226,0.000175,37052868,adder_dcop_23,fair,fair,0.000416,-57.93,-57.93 % less time of default solver time,2.377142857
793.8216,1.663467,98.94543,2,98.94543,102.4223,0.000214,7285382,adder_dcop_42,fair,fair,0.000507,-57.79,-57.79 % less time of default solver time,2.369158879
15468.15,153153.1,17.52817,1,17.15871,1.54E+13,0.000174,45869639,c-49,good,fair,0.000412,-57.77,-57.77 % less time of default solver time,2.367816092
429.5,185108600,32.86176,1,32.75399,48801.85,0.000131,45869639,nasa2910,good,fair,0.00031,-57.74,-57.74 % less time of default solver time,2.366412214
793.8216,1.664156,98.94544,2,98.94544,86.5411,0.000213,7285382,adder_dcop_32,fair,fair,0.000504,-57.74,-57.74 % less time of default solver time,2.366197183
3044.998,51113.18,8,1,9.144222,5.10E+12,0.000041,45869639,c-24,good,good,0.000097,-57.73,-57.73 % less time of default solver time,2.365853659
793.8216,1.663543,98.94544,2,98.94544,102.4152,0.000211,19932321,adder_dcop_48,fair,fair,0.000499,-57.72,-57.72 % less time of default solver time,2.36492891
793.8216,1.663667,98.94544,2,98.94544,95.33113,0.000111,36025721,adder_dcop_39,good,good,0.000262,-57.63,-57.63 % less time of default solver time,2.36036036
793.8216,1.644563,98.94544,2,98.94544,94.88779,0.000203,7285382,adder_dcop_61,fair,fair,0.000477,-57.44,-57.44 % less time of default solver time,2.349753695
1306.463,4834.05,14.38436,2,13.97741,136921.3,0.000156,19932321,extr1b_A_26,fair,fair,0.000366,-57.38,-57.38 % less time of default solver time,2.346153846
1306.618,741508.3,13.78749,2,10.65783,1.430522,0.000087,69654763,extr1b_A_02,fair,fair,0.000204,-57.35,-57.35 % less time of default solver time,2.344827586
15468.15,153153.1,17.52817,1,17.15871,1.54E+13,0.000176,88865077,c-49,good,fair,0.000412,-57.28,-57.28 % less time of default solver time,2.340909091
7028.901,47878.38,17.95576,1,16.55665,6394431,0.0001,45869639,c-41,good,good,0.000234,-57.26,-57.26 % less time of default solver time,2.34
115.0087,272.2243,7.553177,1,7.550828,2.717751,0.000153,45869639,t2dah,good,fair,0.000358,-57.26,-57.26 % less time of default solver time,2.339869281
1306.082,4833.859,14.38483,2,14.00709,134158.7,0.000081,29030070,extr1b_A_29,fair,fair,0.000189,-57.14,-57.14 % less time of default solver time,2.333333333
751.1841,1.221141,18.62187,1,18.62187,1.532423,0.000421,45869639,t3dl_a,good,fair,0.000978,-56.95,-56.95 % less time of default solver time,2.32304038
1306.618,741299.6,13.80673,2,10.67681,1.447031,0.000087,69654763,extr1b_A_01,bad,bad,0.000202,-56.93,-56.93 % less time of default solver time,2.32183908
2407.643,2318570,28.0523,2,26.14339,202.0765,0.000159,19932321,hydr1c_A_44,good,good,0.000369,-56.91,-56.91 % less time of default solver time,2.320754717
2407.643,2318570,28.0523,2,26.14339,202.0765,0.000159,36025721,hydr1c_A_44,good,good,0.000369,-56.91,-56.91 % less time of default solver time,2.320754717
1295.488,62078.49,14.38483,2,10.01744,7.19391,0.000078,19932321,extr1b_A_28,fair,fair,0.000181,-56.91,-56.91 % less time of default solver time,2.320512821
1295.488,62078.49,14.38483,2,10.01744,7.19391,0.000078,36025721,extr1b_A_28,fair,fair,0.000181,-56.91,-56.91 % less time of default solver time,2.320512821
1295.488,62077.56,14.42637,2,9.987241,7.173147,0.000079,19932321,extr1b_A_39,fair,fair,0.000183,-56.83,-56.83 % less time of default solver time,2.316455696
1295.211,62078.13,14.40689,2,10.00628,8.046191,0.000079,19932321,extr1b_A_33,fair,fair,0.000183,-56.83,-56.83 % less time of default solver time,2.316455696
1295.615,100001,14.38483,2,10.01744,7.20361,0.000079,36025721,extr1b_A_27,fair,fair,0.000183,-56.83,-56.83 % less time of default solver time,2.316455696
793.8216,1.663467,98.94543,2,98.94543,102.4223,0.000219,19932321,adder_dcop_42,fair,fair,0.000507,-56.8,-56.8 % less time of default solver time,2.315068493
2154.625,4.963469,6.153075,7,6.15286,71.75396,0.010716,36025721,viscoplastic1_C_1,fair,fair,0.024796,-56.78,-56.78 % less time of default solver time,2.313923106
10023.11,369568.3,9.367503,1,9.80618,391321400,0.000154,45869639,c-45,good,fair,0.000356,-56.74,-56.74 % less time of default solver time,2.311688312
20.59524,0.171015,6.981426,1,6.981426,1.036928,0.000309,37052868,nemeth03,good,fair,0.000712,-56.6,-56.6 % less time of default solver time,2.30420712
2407.734,2321754,27.37574,2,27.43293,237.9745,0.000159,19932321,hydr1c_A_37,good,good,0.000366,-56.56,-56.56 % less time of default solver time,2.301886792
20.59524,0.171015,6.981426,1,6.981426,1.036928,0.00031,45869639,nemeth03,good,fair,0.000712,-56.46,-56.46 % less time of default solver time,2.296774194
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.000051,45869639,rail_5177_E,good,good,0.000117,-56.41,-56.41 % less time of default solver time,2.294117647
1295.488,62073.03,13.73004,2,9.192277,7.165538,0.000079,19932321,extr1b_A_15,fair,fair,0.000181,-56.35,-56.35 % less time of default solver time,2.291139241
1295.615,62073.03,13.73004,2,9.192277,7.165538,0.000079,36025721,extr1b_A_12,fair,fair,0.000181,-56.35,-56.35 % less time of default solver time,2.291139241
1295.615,62073.03,13.73004,2,9.192277,7.165538,0.000079,19932321,extr1b_A_09,fair,fair,0.000181,-56.35,-56.35 % less time of default solver time,2.291139241
1295.338,62077.62,14.42482,2,9.989455,8.132567,0.000079,19932321,extr1b_A_35,fair,fair,0.000181,-56.35,-56.35 % less time of default solver time,2.291139241
1295.211,62078.13,14.40689,2,10.00628,8.046191,0.00008,36025721,extr1b_A_33,fair,fair,0.000183,-56.28,-56.28 % less time of default solver time,2.2875
2407.734,2321754,27.37574,2,27.43293,237.9745,0.00016,36025721,hydr1c_A_37,good,good,0.000366,-56.28,-56.28 % less time of default solver time,2.2875
6645.135,0.000075,7.262534,1,7.262534,147.4421,0.00018,45869639,rail_20209_E,good,good,0.000411,-56.2,-56.2 % less time of default solver time,2.283333333
1295.211,62078.87,14.34569,2,10.01171,7.938568,0.000079,19932321,extr1b_A_23,fair,fair,0.00018,-56.11,-56.11 % less time of default solver time,2.278481013
1307.649,741299.6,13.80673,2,10.67681,1.07792,0.00009,69654763,extr1,fair,fair,0.000204,-55.88,-55.88 % less time of default solver time,2.266666667
793.8216,1.644563,98.94544,2,98.94544,94.88779,0.000211,19932321,adder_dcop_61,fair,fair,0.000477,-55.77,-55.77 % less time of default solver time,2.260663507
13658.6,473333.5,8,1,9.357463,4233652000,0.000385,36025721,c-48,fair,fair,0.00087,-55.75,-55.75 % less time of default solver time,2.25974026
1306.615,741299.6,13.80673,2,10.67681,1.447031,0.00009,69654763,extr1b,fair,fair,0.000203,-55.67,-55.67 % less time of default solver time,2.255555556
0,0.000011,9.743589,1,9.743589,1.062902,0.000072,45869639,chipcool0_E,good,good,0.000162,-55.56,-55.56 % less time of default solver time,2.25
1536.241,696.0369,15,2,15,8579.879,0.000375,7285382,circuit_2,fair,fair,0.000843,-55.52,-55.52 % less time of default solver time,2.248
793.8216,1.663552,98.94544,2,98.94544,102.4188,0.00012,36025721,adder_dcop_44,good,good,0.000269,-55.39,-55.39 % less time of default solver time,2.241666667
2.5,4.42E+11,5.300943,1,5.300943,0,0.000112,45869639,LFAT5000_E,good,good,0.000251,-55.38,-55.38 % less time of default solver time,2.241071429
1306.277,741960.4,13.72844,2,10.59945,1.506988,0.00005,37052868,extr1b_A_04,good,good,0.000112,-55.36,-55.36 % less time of default solver time,2.24
2407.844,2338560,30.17246,2,30.12502,287.0132,0.000159,36025721,hydr1c_A_50,good,good,0.000356,-55.34,-55.34 % less time of default solver time,2.238993711
793.8216,1.664105,98.94544,2,98.94544,88.05684,0.000122,36025721,adder_dcop_38,good,good,0.000272,-55.15,-55.15 % less time of default solver time,2.229508197
3137.309,366869700,7.027274,2,4.933308,1.230537,0.000105,37052868,fd15,good,good,0.000234,-55.13,-55.13 % less time of default solver time,2.228571429
2154.625,166.4818,7.886057,7,7.886057,71.69448,0.014988,36025721,viscoplastic1_C_3,fair,fair,0.033181,-54.83,-54.83 % less time of default solver time,2.213837737
793.8216,1.644563,98.94544,2,98.94544,62.8272,0.00018,37052868,adder_dcop_64,bad,bad,0.000398,-54.77,-54.77 % less time of default solver time,2.211111111
3298.002,19187.95,8,1,9.098086,489.0298,0.000043,45869639,c-27,good,good,0.000095,-54.74,-54.74 % less time of default solver time,2.209302326
2407.284,2270087,28.94268,2,26.7714,203.6607,0.000159,19932321,hydr1c_A_21,good,good,0.00035,-54.57,-54.57 % less time of default solver time,2.201257862
1295.488,62076.88,14.43918,2,9.970199,7.141145,0.000085,19932321,extr1b_A_44,fair,fair,0.000187,-54.55,-54.55 % less time of default solver time,2.2
2407.844,2306860,29.04164,2,31.08353,199.3418,0.00016,19932321,hydr1c_A_40,good,good,0.00035,-54.29,-54.29 % less time of default solver time,2.1875
793.8216,1.664156,98.94544,2,98.94544,86.5411,0.000231,19932321,adder_dcop_32,fair,fair,0.000504,-54.17,-54.17 % less time of default solver time,2.181818182
2423.849,2298395,26.96212,2,24.47935,1.451678,0.000137,37052868,hydr1c_A_01,good,good,0.000298,-54.03,-54.03 % less time of default solver time,2.175182482
4088.432,64.34781,12.69067,1,12.69067,3.379986,0.001185,45869639,SiO,good,fair,0.002576,-54,-54.0 % less time of default solver time,2.173839662
2407.643,2318570,28.0523,2,26.14339,202.0765,0.00017,69654763,hydr1c_A_44,good,good,0.000369,-53.93,-53.93 % less time of default solver time,2.170588235
1295.338,62078.87,14.34569,2,10.01171,7.947941,0.000044,37052868,extr1b_A_22,good,good,0.000095,-53.68,-53.68 % less time of default solver time,2.159090909
103.1031,18.93333,18.76616,9,18.76616,16566.99,0.005715,36564232,cavity05,fair,fair,0.012323,-53.62,-53.62 % less time of default solver time,2.156255468
13386.58,2670,0.60206,1,0.60206,2580026,0.000572,37052868,as-caida_G_121,good,fair,0.001232,-53.57,-53.57 % less time of default solver time,2.153846154
13399.17,2687,0.60206,1,0.60206,2665851,0.000567,37052868,as-caida_G_122,good,fair,0.001217,-53.41,-53.41 % less time of default solver time,2.14638448
13386.58,2670,0.60206,1,0.60206,2580026,0.000569,37052868,as-caida,good,fair,0.001218,-53.28,-53.28 % less time of default solver time,2.14059754
5238.26,39168,4.291458,3,4.291458,270803.4,1.1968,36025721,big,fair,fair,2.5555,-53.17,-53.17 % less time of default solver time,2.135277406
4480.759,929504400,7.426279,2,5.294551,1.709329,0.000147,36564232,fd18,good,good,0.000313,-53.04,-53.04 % less time of default solver time,2.129251701
4480.759,929504400,7.426279,2,5.294551,1.709329,0.000147,37052868,fd18,good,good,0.000313,-53.04,-53.04 % less time of default solver time,2.129251701
793.8216,1.837046,174.2405,2,174.2405,63.17217,0.000162,69654763,adder_dcop_20,bad,bad,0.000341,-52.49,-52.49 % less time of default solver time,2.104938272
1295.488,62077.56,14.42637,2,9.987241,7.173147,0.000087,69654763,extr1b_A_39,fair,fair,0.000183,-52.46,-52.46 % less time of default solver time,2.103448276
1295.488,62076.88,14.43918,2,9.970199,7.141145,0.000089,69654763,extr1b_A_44,fair,fair,0.000187,-52.41,-52.41 % less time of default solver time,2.101123596
2407.734,2306860,28.73782,2,26.20832,199.3481,0.000168,19932321,hydr1c_A_39,good,good,0.000352,-52.27,-52.27 % less time of default solver time,2.095238095
1295.211,62079.12,14.31667,2,9.977814,7.961173,0.000045,37052868,extr1b_A_18,good,good,0.000094,-52.13,-52.13 % less time of default solver time,2.088888889
102,1050,0,1,0,3.337764,0.00029,37052868,t520,good,fair,0.000602,-51.83,-51.83 % less time of default solver time,2.075862069
6645.678,0.000079,8.240137,1,8.240137,7.514873,0.000223,37052868,rail_20209,good,good,0.000462,-51.73,-51.73 % less time of default solver time,2.071748879
2154.625,166309.2,10.88606,7,10.88606,8.87634,0.015791,36025721,viscoplastic1_C_6,fair,fair,0.032588,-51.54,-51.54 % less time of default solver time,2.063707175
2425.989,2298395,26.96212,2,24.47935,1.367163,0.000142,37052868,hydr1,good,good,0.000293,-51.54,-51.54 % less time of default solver time,2.063380282
1295.488,62073.03,13.73004,2,9.192277,7.165538,0.000092,69654763,extr1b_A_16,fair,fair,0.000189,-51.32,-51.32 % less time of default solver time,2.054347826
1295.615,62073.03,13.73004,2,9.192277,7.165538,0.000088,69654763,extr1b_A_08,fair,fair,0.00018,-51.11,-51.11 % less time of default solver time,2.045454545
0,0.000011,9.743589,1,9.743589,5281.914,0.000072,45869639,chipcool1_E,good,good,0.000147,-51.02,-51.02 % less time of default solver time,2.041666667
1306.618,741526.8,13.78493,2,10.65529,1.436186,0.000105,19932321,extr1b_A_03,fair,fair,0.000214,-50.93,-50.93 % less time of default solver time,2.038095238
7787.034,168,0,1,0,10.72919,0.00071,45869639,tube2,good,fair,0.001447,-50.93,-50.93 % less time of default solver time,2.038028169
1295.488,62073.03,13.73004,2,9.192277,7.165538,0.000089,69654763,extr1b_A_15,fair,fair,0.000181,-50.83,-50.83 % less time of default solver time,2.033707865
1913.373,6743057000,27.93371,1,27.42213,1174.046,0.000784,45869639,gyro_k,good,fair,0.001594,-50.82,-50.82 % less time of default solver time,2.033163265
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.000107,7285382,adder_dcop_10,good,good,0.000217,-50.69,-50.69 % less time of default solver time,2.028037383
5837.478,888.1629,8,1,9.655902,60847670000,0.000079,45869639,c-38,good,good,0.00016,-50.63,-50.63 % less time of default solver time,2.025316456
1306.618,741945.3,13.73005,2,10.60104,1.50273,0.000104,19932321,extr1b_A_06,fair,fair,0.00021,-50.48,-50.48 % less time of default solver time,2.019230769
56.49718,122.5665,31.26733,9,31.26733,204.9021,0.010441,36564232,ex28,fair,fair,0.021035,-50.36,-50.36 % less time of default solver time,2.014653769
20.10811,1,8.705163,1,8.705163,11177070,0.000148,45869639,ted_B,good,good,0.000298,-50.34,-50.34 % less time of default solver time,2.013513514
107.229,29625580,17.16111,1,16.90036,14061.46,0.000088,7285382,nasa1824,fair,fair,0.000177,-50.28,-50.28 % less time of default solver time,2.011363636
69.28571,17593.46,27.07343,1,27.07248,50383.9,0.006067,19932321,cz1268,fair,fair,0.012165,-50.13,-50.13 % less time of default solver time,2.005109609
1953.318,0.000074,8.240137,1,8.240137,6.656732,0.000051,45869639,rail_5177,good,good,0.000102,-50,-50.0 % less time of default solver time,2
3967.619,54941,10.75529,1,11.29441,43267210,0.000068,45869639,c-31,good,good,0.000136,-50,-50.0 % less time of default solver time,2
1145.818,22.89451,16.67064,1,16.66817,2.87792,0.000219,45869639,Na5,good,fair,0.000438,-50,-50.0 % less time of default solver time,2
1011.535,26.7979,7.989364,1,7.989364,2.957964,0.000139,45869639,SiH4,good,fair,0.000277,-49.82,-49.82 % less time of default solver time,1.992805755
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.000253,69654763,adder_dcop_41,fair,fair,0.000504,-49.8,-49.8 % less time of default solver time,1.992094862
6771.777,252568.1,8,1,9.028773,513.3033,0.000116,45869639,c-39,good,good,0.000231,-49.78,-49.78 % less time of default solver time,1.99137931
66.22222,107.8268,1.027002,4,1.144468,19993.33,0.006203,45869639,t2d_q9_A_05,good,good,0.012345,-49.75,-49.75 % less time of default solver time,1.990166049
7899.428,37329.74,14.48836,1,15.90564,52201110,0.000095,45869639,c-44,good,good,0.000189,-49.74,-49.74 % less time of default solver time,1.989473684
59,5.010152,1.147386,1,1.147386,1.912751,0.000081,45869639,fv1,good,good,0.000161,-49.69,-49.69 % less time of default solver time,1.987654321
1102.48,21.61641,16.66971,1,16.6707,2.942074,0.000159,45869639,SiNa,good,fair,0.000316,-49.68,-49.68 % less time of default solver time,1.987421384
793.8216,1.644563,98.94544,2,98.94544,62.8272,0.000339,29030070,adder_dcop_69,fair,fair,0.000673,-49.63,-49.63 % less time of default solver time,1.985250737
11243.25,2096.167,8,1,10.04766,418732.3,0.000134,45869639,c-46,good,good,0.000266,-49.62,-49.62 % less time of default solver time,1.985074627
2407.643,2318570,28.0523,2,26.14339,202.0765,0.000186,37052868,hydr1c_A_44,good,good,0.000369,-49.59,-49.59 % less time of default solver time,1.983870968
793.8216,1.663496,98.94544,2,98.94544,61.85733,0.000176,37052868,adder_dcop_29,bad,bad,0.000349,-49.57,-49.57 % less time of default solver time,1.982954545
793.8216,1.663809,98.94544,2,98.94544,62.03566,0.000334,29030070,adder_dcop_30,fair,fair,0.000662,-49.55,-49.55 % less time of default solver time,1.982035928
4496.157,7004.436,8,1,10.35017,8670535,0.000053,45869639,c-32,good,good,0.000105,-49.52,-49.52 % less time of default solver time,1.981132075
